Date,Chennai_Petrol_Retail,Delhi_Petrol_Retail,Kolkata_Petrol_Retail,Mumbai_Petrol_Retail,Chennai_Diesel_Retail,Delhi_Diesel_Retail,Kolkata_Diesel_Retail,Mumbai_Diesel_Retail,Chennai_Petrol_Pct,Delhi_Petrol_Pct,Kolkata_Petrol_Pct,Mumbai_Petrol_Pct,Chennai_Diesel_Pct,Delhi_Diesel_Pct,Kolkata_Diesel_Pct,Mumbai_Diesel_Pct
2020-09-30,84.57933333333334,81.55799999999999,83.06966666666668,88.22266666666665,77.63000000000001,72.25566666666667,75.76233333333333,78.74033333333334,0.6100908395560101,0.751883893951999,0.6688558341966244,0.6381705157077144,-1.5597260968805315,-1.7731557005619014,-1.6839692014880225,-1.7097324512129086
2020-10-31,84.14,81.06,82.59,87.74,75.95193548387097,70.46225806451612,73.99193548387096,76.86225806451613,-0.5194334313346927,-0.6106084013830504,-0.5774269789614372,-0.5471005183852906,-2.1616185960698697,-2.4820317698042826,-2.3367784116060775,-2.3851502645622746
2020-11-30,84.374,81.31066666666668,82.84966666666668,87.99566666666666,76.34133333333334,70.863,74.40733333333333,77.29866666666666,0.27810791537912216,0.30923595690435235,0.3144044880332597,0.29139123166932457,0.5126898307220351,0.568732746425682,0.5614096276112646,0.5677800953807877
2020-12-31,86.35806451612905,83.53677419354838,85.0232258064516,90.17290322580645,79.04838709677419,73.69870967741936,77.26870967741935,80.32838709677421,2.351511740736556,2.737780439075288,2.62349774867523,2.4742542918474664,3.5459870102358515,4.001678841453726,3.8455569040050097,3.9194989522556067
2021-01-31,87.56967741935483,84.89096774193548,86.33451612903225,91.49645161290321,80.36516129032258,75.0667741935484,78.65645161290323,81.79548387096774,1.4030107205557973,1.6210747439798556,1.5422730790827677,1.467789479709225,1.665782493368706,1.8562937154762649,1.795994706366133,1.8263739970604265
2021-02-28,91.04392857142857,88.825,89.885,95.30285714285715,84.21464285714286,79.11464285714285,82.55035714285714,86.09607142857143,3.967413440883427,4.63421770620378,4.112473238005232,4.160167375733659,4.789987981127641,5.392357280676041,4.950522748111275,5.257732278212157
2021-03-31,93.0158064516129,91.06193548387097,91.24741935483871,97.46516129032258,86.35161290322581,81.36612903225806,84.24612903225807,88.48838709677419,2.1658532437309086,2.5183624923962533,1.5157360570047462,2.268876518805918,2.5375278853916106,2.8458526687413777,2.054227199122005,2.7786583388854202
2021-04-30,92.5,90.47466666666668,90.69,96.9,85.81066666666666,80.79533333333333,83.67533333333334,87.88000000000001,-0.5545363431119887,-0.6449114156027447,-0.6108878023947661,-0.5798598010207101,-0.6264460134234984,-0.7015151214806226,-0.677533443354017,-0.6875332647987231
2021-05-31,94.08354838709678,92.32129032258065,92.42451612903226,98.63483870967741,87.82870967741935,82.96354838709676,85.81064516129032,90.13354838709677,1.7119442022667908,2.0410394687801814,1.912577052632325,1.7903392256732653,2.351739112564899,2.683589465270386,2.5519011910602574,2.5643472770787046
2021-06-30,97.77866666666667,96.51533333333333,96.43966666666667,102.681,91.91166666666666,87.269,90.11766666666668,94.69466666666668,3.927486093920174,4.5428773754117024,4.344248372400372,4.102162423798439,4.648772598667739,5.189570234887464,5.019215852859338,5.060400218552652
