Date	Cereals and products	Meat and fish	Egg	Milk and products	Oils and fats	Fruits	Vegetables	Pulses and products	Sugar and confectionery	Spices	Non-alcoholic beverages	Prepared meals, snacks, sweets etc.	Pan, tobacco and intoxicants	Clothing	Footwear	Housing	Fuel and light	Household goods and services	Health	Transport and communication	Recreation and amusement	Education	Personal care and effects
01 April 2023	0.4043903217909765	0.2057796950302726	-0.004713630182457442	0.18293948811144103	0.09562557105230785	0.011348004558616634	-0.20814336835924596	0.1019863383619171	0.005786351395311666	0.3430415653432307	0.14615365556924861	0.5979635094846147	0.14291752970722432	0.48150143160068876	0.06636585528670119	0.0	0.9928630064545751	0.24340396680276052	0.4541319227117851	0.4636265981522441	0.1462853436799736	0.34016929378328076	0.3965775496645331
01 May 2023	0.34528613063567476	0.25376658358210097	0.01692192223624157	0.16485552367059153	0.02269420973178113	-0.015762233811302682	-0.21359507686354495	0.10199356211140868	0.007482880921323203	0.31711970545081597	0.11576087643190182	0.48914378754908394	0.11359219306713854	0.38073635064956346	0.055468648694710736	0.0	0.7679718735802121	0.19091859391538385	0.36344057674087965	0.3336942918407388	0.11323942921909066	0.27955706666333935	0.3657131039828676
01 June 2023	0.40885982988257075	0.36953893160762924	0.06320892949892777	0.19268878939485853	-0.08506117914829268	0.003603408001668295	0.870062193577974	0.18250925992492376	0.011784568561043502	0.39818324173039965	0.14068152423829883	0.5591163851270812	0.1254295944053511	0.41930284319353806	0.06376894258901393	0.0	0.7773387028948802	0.23606580794212936	0.40918409584434384	0.34127916511211925	0.12117643396830666	0.37805683112228483	0.4232217005309497
01 July 2023	0.5415423964960524	0.1859142213963589	0.04744643507792337	0.232867489838191	-0.17442152668461758	-0.015130463692786929	2.6095225932750696	0.25725178078037275	0.015278036928148084	0.5402932957475458	0.1713915495551832	0.6455521072258603	0.1474525568447926	0.48385250523345325	0.07518802263571554	0.0	0.9502986048241286	0.28824169761472684	0.47778046538394936	0.39222784373336417	0.15198267276599592	0.4535527918061028	0.47191492321446926
01 August 2023	0.56898219848239	0.17306012505613322	0.019640044413276336	0.2314027791110786	-0.22114248054241364	-0.027246499748018727	1.6039773955099235	0.25270446371659644	0.015406857393697524	0.5714269049996288	0.17415604284186742	0.6535381861782922	0.14717075323468087	0.46703976124246743	0.07228510287596986	0.0	0.9297049706866821	0.2716324215263925	0.4496883878645465	0.33655171709040493	0.15193141969854027	0.4846018552561619	0.4334875931117025
01 September 2023	0.4281862908317808	0.13141319043773644	-0.002681976561797454	0.1906897113844308	-0.1727967194202283	-0.007772103412450104	0.3855360894912537	0.2526543207835181	0.010987070819380704	0.4501463157223447	0.13015453953358566	0.43160121966088144	0.09733860003179375	0.29892641452021906	0.05217913864871744	0.0	0.39779952886083375	0.1955192146762828	0.32068565560566864	0.2276332845182001	0.09028886863281697	0.25109808590443533	0.3304132593305963
01 October 2023	0.40281536186150796	0.014852176160893609	0.010844748205303317	0.16734681990594263	-0.12943061653806132	0.03367179655090655	0.38936640051200855	0.26975862312294513	0.010656782408458703	0.41193913183847247	0.1122325909168746	0.4006854760357492	0.08999598731893522	0.2669361454931345	0.04193387547657037	0.0	0.33142757483503993	0.1749034072372898	0.27786717647247905	0.1222026171406861	0.07658633167458555	0.2545805633866251	0.2688270299836527
01 November 2023	0.48404026339753675	0.0419829749634845	0.03747668932578809	0.18309111584952167	-0.13973646532764644	0.07394816956429867	0.8093579618842105	0.3237379820337157	0.011122620043920875	0.4657154669512954	0.11936034695792558	0.43391724148579147	0.09784371097941912	0.2779601121832442	0.043957006300239826	0.0	0.34591519707133317	0.18248070514244344	0.29067356933071264	0.14684392053792317	0.08595068118843896	0.280438084679174	0.32392264545722893
01 December 2023	0.7170464241038149	0.016074405534896065	0.03807601792165199	0.13755818977718154	-0.4307394669791625	0.36260534244239	1.5563382464810245	0.673748897800352	0.016531723324189954	0.3814069620446178	0.10514528738235879	0.37838879239714385	0.026772807233167353	0.13620768472279568	0.011457059203671913	0.0	-0.31984237352532746	0.055176175271548014	0.24639944847378453	0.12761836311983343	0.07130223376709223	0.2609652465497328	0.4017625329532431
01 January 2024	0.7859525404378616	-0.02417255953691482	0.030117570429368117	0.11779464023255742	-0.42204184673897543	0.2648778136696989	1.0021750170642945	0.62760753319803	0.01772980516598514	0.3044119538747304	0.09877681807325371	0.3665583928955356	0.020449893834151293	0.1222853427589517	0.010003954005890063	0.0	-0.3086639470288847	0.06808080489932772	0.2248536470973081	0.15120296092111687	0.07148247720507578	0.27987783763897167	0.3106393499026668
01 February 2024	0.8801333264283272	0.4159383752421732	0.10012400993882468	0.12264063555848315	-0.3983222137054852	0.2121718221194291	1.2301878135689686	0.6118594375275587	0.019131120154163024	0.24507203615788753	0.08488529971185908	0.3258064705836463	0.0786659928110587	0.11550862782855519	0.009563250540930436	0.0	-0.30641510396634475	0.06336073719536456	0.23264706110355735	0.15010133653972732	0.0798318843432331	0.2717987502517989	0.2953093300662841
01 March 2024	0.929997406161197	0.5105691261962302	0.06761285685529433	0.11947145577911189	-0.31854101535113893	0.1700116280819109	0.9773861828410154	0.5656561516801953	0.019843700653778926	0.2591255036043956	0.08393078129403124	0.3249440833145552	0.0961740398492513	0.10933268710788899	0.009171093534580895	0.0	-0.6290102659543307	0.06108659150188039	0.25398016337762314	0.12667263962583625	0.09841987724311285	0.2801152949520754	0.344050017651504
01 October 2025	0.13530367034503257	0.07002112827740396	0.015356901167131782	0.0348619992021705	0.025278663455805463	0.13870237595584722	0.1304953141775684	0.014877337067785028	0.0052325551740080006	0.026537136444633104	0.023468500900964636	0.1285309387385946	0.018733552734096635	0.025242431732399467	0.0012463935560439866	0.0	-0.05868478618191214	0.02786059856686418	0.0700081581494273	0.04681133124316081	0.028179167376699222	0.11183850434004848	0.270098127576227
01 November 2025	0.21050242997986152	0.08390362565263008	0.02844431177278147	0.051675172295754246	0.05465942733453806	0.21443018732158114	0.2976768401448001	0.015186049089903012	0.007589202225921689	0.03725120917477121	0.03544872382308768	0.19851643996178797	0.029764105905442904	0.037639541201968614	0.0011223919921976436	0.0	-0.08964424674713845	0.04672500399886416	0.1073275641843573	0.06606247691199367	0.043561567166787385	0.1745178948827874	0.4276400817253215
01 December 2025	0.286099400180132	0.04694669076429622	0.034750363222853214	0.06876115750207368	0.10592629695272765	0.28982850141716093	0.14039700793235865	-0.011730768970724968	0.009639190843723834	0.048417358017996855	0.047574362143806004	0.2865472362390538	0.042619098497177724	0.05266397372736859	0.0006974570379409615	0.0	-0.10073263453880686	0.08410146032706475	0.14562944575796144	0.0860124139041455	0.060070481758437044	0.206972527171655	0.6888089801115976
