Date,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Centre
2019-07-01,29.0,34.0,27.0,61.67741935483871,85.6774193548387,69.54838709677419,80.29032258064517,57.0,40.935483870967744,34.0,,106.0,70.0,,102.0,75.6774193548387,42.32258064516129,180.0,19.0,14.67741935483871,22.516129032258064,41.61290322580645,ROURKELA
2019-08-01,29.0,35.6551724137931,27.862068965517242,61.37931034482759,85.0,69.0,80.0,57.0,40.0,34.0,,106.0,68.24137931034483,98.0,102.0,76.34482758620689,43.0,180.0,19.0,14.137931034482758,27.20689655172414,39.827586206896555,ROURKELA
2019-09-01,27.88,33.36,27.28,62.375,84.76,69.41666666666667,80.0,56.68,41.6,41.52,,105.56,68.56,98.0,101.92,78.4,45.6,200.0,19.96,14.8,40.56,27.0,ROURKELA
2019-10-01,29.0,34.0,31.0,62.0,85.0,84.0,80.75,57.0,41.0,38.0,,106.0,67.0,98.0,102.25,78.66666666666667,46.0,180.0,19.958333333333332,16.583333333333332,42.708333333333336,37.5,ROURKELA
2019-11-01,28.55,33.1,28.75,63.35,89.25,103.7,92.4,58.45,41.45,38.0,,106.7,71.65,98.0,103.1,83.75,47.4,180.0,20.0,19.1,63.25,37.5,ROURKELA
2019-12-01,23.928571428571427,33.357142857142854,28.571428571428573,63.08,88.0,104.42857142857143,91.60714285714286,58.857142857142854,41.32142857142857,38.0,,107.07142857142857,78.64285714285714,98.0,104.0,92.21428571428571,45.07142857142857,180.0,20.0,21.392857142857142,96.46428571428571,24.107142857142858,ROURKELA
2020-01-01,22.0,34.0,29.0,62.0,85.73333333333333,100.2,92.0,62.166666666666664,41.0,38.0,,115.6,85.46666666666667,98.0,112.36666666666666,103.4,40.46666666666667,180.0,20.0,26.666666666666668,54.5,24.5,ROURKELA
2020-02-01,22.0,34.0,29.0,61.724137931034484,81.79310344827586,100.0,96.86206896551724,62.41379310344828,41.0,38.0,,118.0,86.41379310344827,98.0,116.0,100.93103448275862,40.0,180.0,20.0,18.82758620689655,31.724137931034484,15.0,ROURKELA
2020-03-01,26.0,34.0,31.64,60.0,81.24,97.04,97.0,61.2,40.28,40.0,,118.0,85.68,97.52,116.0,97.2,40.56,180.0,20.0,19.52,28.72,15.0,ROURKELA
2020-04-01,26.0,34.0,32.0,65.03333333333333,89.43333333333334,91.3,102.33333333333333,71.6,40.53333333333333,40.0,,114.4,81.33333333333333,98.73333333333333,112.26666666666667,88.93333333333334,36.4,180.0,20.0,21.166666666666668,22.5,15.0,ROURKELA
2020-05-01,26.0,34.0,32.0,63.1,87.96666666666667,91.16666666666667,101.26666666666667,73.73333333333333,40.827586206896555,40.0,,115.0,81.20689655172414,99.0,112.96551724137932,89.27586206896552,39.172413793103445,180.0,20.0,22.689655172413794,16.75862068965517,20.344827586206897,ROURKELA
2020-06-01,26.0,34.0,32.0,59.875,87.79166666666667,89.08333333333333,99.25,71.70833333333333,40.083333333333336,,,118.33333333333333,85.70833333333333,99.0,114.0,91.375,39.0,180.0,19.833333333333332,25.416666666666668,15.875,29.166666666666668,ROURKELA
2020-07-01,24.8,34.0,31.4,60.0,88.0,90.0,97.75,71.0,39.333333333333336,40.0,,122.91666666666667,87.375,99.0,114.0,94.0,41.291666666666664,180.0,19.666666666666668,27.958333333333332,15.791666666666666,60.041666666666664,ROURKELA
2020-08-01,24.0,32.95652173913044,30.90909090909091,61.86363636363637,88.0,88.63636363636364,95.45454545454545,71.0,40.0,,,126.0909090909091,87.0,99.0,114.0,95.45454545454545,41.0,180.0,20.0,29.363636363636363,18.045454545454547,58.18181818181818,ROURKELA
2020-09-01,24.0,34.0,32.0,65.95652173913044,90.34782608695652,87.08695652173913,91.8695652173913,71.0,41.869565217391305,,,132.0,87.95652173913044,99.0,116.42857142857143,99.9047619047619,44.43478260869565,180.0,20.0,34.26086956521739,33.47826086956522,62.56521739130435,ROURKELA
2020-10-01,24.22222222222222,34.0,32.0,72.16666666666667,110.22222222222223,96.88888888888889,93.55555555555556,71.5,41.166666666666664,,,132.33333333333334,93.61111111111111,99.0,135.33333333333334,103.77777777777777,43.333333333333336,180.0,20.0,35.388888888888886,52.5,45.55555555555556,ROURKELA
2020-11-01,24.0,34.0,30.842105263157894,70.52631578947368,101.47368421052632,99.42105263157895,95.3157894736842,70.36842105263158,38.78947368421053,,,143.57894736842104,98.0,99.0,133.3684210526316,110.6842105263158,40.10526315789474,180.0,20.0,41.26315789473684,55.473684210526315,43.421052631578945,ROURKELA
2020-12-01,26.428571428571427,34.0,27.523809523809526,67.57142857142857,96.33333333333333,99.80952380952381,96.04761904761905,67.28571428571429,39.57142857142857,,,146.38095238095238,101.52380952380952,99.0,136.8095238095238,116.0,37.714285714285715,180.0,20.0,32.61904761904762,38.523809523809526,31.19047619047619,ROURKELA
2021-01-01,28.923076923076923,34.53846153846154,30.076923076923077,68.07692307692308,92.46153846153847,100.84615384615384,97.76923076923077,68.38461538461539,39.0,,,148.45454545454547,107.63636363636364,98.36363636363636,143.6,124.54545454545455,36.916666666666664,180.0,20.0,20.272727272727273,42.09090909090909,21.545454545454547,ROURKELA
2021-02-01,30.0,35.0,30.0,72.0,95.18181818181819,102.45454545454545,98.27272727272727,69.45454545454545,39.0,,,148.6,105.7,98.7,144.11111111111111,125.7,37.0,180.0,20.0,17.727272727272727,42.90909090909091,21.363636363636363,ROURKELA
2021-03-01,27.0,34.0,30.0,68.0,100.0,104.0,96.0,69.0,,,,155.0,112.0,,170.0,140.0,,,,,,,ROURKELA
2021-04-01,27.0,34.0,30.0,70.18181818181819,100.0,104.0,97.0,70.9090909090909,40.0,48.0,,160.5,113.9,,171.8,143.6,32.0,,20.0,15.0,20.5,17.5,ROURKELA
2021-05-01,27.0,34.0,30.0,74.0,100.0,104.0,98.0,76.0,40.0,48.0,,185.0,121.0,,178.0,152.0,32.0,,20.0,15.2,20.8,15.0,ROURKELA
2021-06-01,27.0,34.0,30.0,70.0,96.4,100.8,96.2,77.2,40.0,48.0,,185.0,121.0,,178.0,142.0,33.81818181818182,,20.0,16.0,24.727272727272727,15.0,ROURKELA
2021-07-01,27.0,34.0,30.0,66.0,94.0,96.0,95.0,78.0,40.0,48.0,,184.125,121.0,,176.0,132.0,42.0,,20.0,16.0,26.0,15.0,ROURKELA
2021-08-01,27.0,34.0,30.0,67.8,96.0,95.4,95.0,81.6,40.0,48.0,,187.5,124.4,99.0,174.8,141.75,42.0,,20.0,16.0,26.0,15.0,ROURKELA
2021-09-01,27.045454545454547,34.0,29.90909090909091,71.27272727272727,98.54545454545455,96.0,94.9090909090909,90.45454545454545,42.86363636363637,48.0,,194.14285714285714,130.9047619047619,,175.52380952380952,144.52380952380952,42.0,203.33333333333334,20.0,16.0,26.0,15.681818181818182,ROURKELA
2021-10-01,29.275862068965516,33.275862068965516,32.724137931034484,72.89655172413794,101.44827586206897,98.65517241379311,95.89655172413794,93.93103448275862,43.0,47.357142857142854,,202.10344827586206,136.9655172413793,,174.44827586206895,146.44827586206895,42.857142857142854,225.17857142857142,20.321428571428573,19.06896551724138,38.93103448275862,39.06896551724138,ROURKELA
2021-11-01,29.296296296296298,33.333333333333336,31.51851851851852,71.62962962962963,96.25925925925925,96.92592592592592,96.81481481481481,92.92592592592592,42.851851851851855,47.333333333333336,,201.2962962962963,133.55555555555554,,155.37037037037038,142.25925925925927,45.629629629629626,225.74074074074073,21.333333333333332,20.85185185185185,34.81481481481482,55.22222222222222,ROURKELA
2021-12-01,29.74074074074074,33.74074074074074,33.592592592592595,71.03703703703704,96.03703703703704,98.51851851851852,98.07407407407408,94.4074074074074,42.77777777777778,47.77777777777778,,202.58333333333334,135.0,,153.0,141.0,45.77777777777778,235.55555555555554,21.77777777777778,21.037037037037038,33.666666666666664,65.4074074074074,ROURKELA
2022-01-01,29.681818181818183,33.95454545454545,33.68181818181818,67.18181818181819,96.86363636363636,95.95454545454545,94.72727272727273,91.77272727272727,42.68181818181818,47.68181818181818,,201.6818181818182,136.13636363636363,,156.5,139.77272727272728,45.68181818181818,233.63636363636363,21.681818181818183,19.5,32.6,48.8,ROURKELA
2022-02-01,29.823529411764707,34.0,33.8235294117647,66.82352941176471,98.6470588235294,95.76470588235294,94.82352941176471,91.82352941176471,42.8125,47.8125,,211.8235294117647,142.8235294117647,,159.8235294117647,147.47058823529412,45.8125,236.25,21.8125,21.8,34.733333333333334,34.4,ROURKELA
2022-03-01,29.695652173913043,34.0,33.69565217391305,66.69565217391305,98.3913043478261,95.3913043478261,94.69565217391305,91.69565217391305,42.69565217391305,47.69565217391305,,211.7826086956522,154.17391304347825,,191.3913043478261,174.04347826086956,45.69565217391305,233.91304347826087,21.695652173913043,23.08695652173913,28.565217391304348,25.91304347826087,ROURKELA
2022-04-01,29.59259259259259,34.0,33.592592592592595,66.62962962962963,98.22222222222223,95.22222222222223,94.5925925925926,91.5925925925926,42.61538461538461,48.23076923076923,,201.5185185185185,156.66666666666666,,189.59259259259258,174.66666666666666,45.61538461538461,232.30769230769232,21.615384615384617,21.85185185185185,21.88888888888889,25.0,ROURKELA
2022-05-01,30.0,34.0,34.0,67.0,96.34615384615384,96.0,95.0,92.0,43.0,50.0,,200.0,174.30769230769232,170.0,195.0,178.92307692307693,46.0,240.0,22.0,26.192307692307693,20.0,42.88461538461539,ROURKELA
2022-06-01,30.0,34.0,34.0,67.0,96.0,96.0,95.0,92.0,43.0,50.0,,204.0,170.91666666666666,168.44444444444446,200.0,169.19444444444446,46.0,240.0,22.0,26.0,20.0,68.75,ROURKELA
2022-07-01,28.928571428571427,32.785714285714285,32.892857142857146,64.60714285714286,93.21428571428571,92.57142857142857,91.60714285714286,88.71428571428571,41.34615384615385,48.07692307692308,0.0,195.42857142857142,139.03571428571428,156.21428571428572,192.5,138.10714285714286,44.23076923076923,230.76923076923077,21.153846153846153,24.96,19.2,48.4,ROURKELA
2022-08-01,26.0,29.466666666666665,30.333333333333332,58.06666666666667,93.6,83.2,82.33333333333333,79.73333333333333,35.833333333333336,41.666666666666664,0.0,144.16666666666666,97.36666666666666,124.2,149.5,111.16666666666667,38.333333333333336,200.0,18.333333333333332,22.533333333333335,17.333333333333332,30.333333333333332,ROURKELA
2022-09-01,26.666666666666668,30.22222222222222,31.11111111111111,59.55555555555556,96.0,85.33333333333333,84.44444444444444,81.77777777777777,35.03703703703704,40.74074074074074,0.0,149.07407407407408,101.70370370370371,122.66666666666667,148.0,100.88888888888889,37.48148148148148,195.55555555555554,17.925925925925927,19.25925925925926,14.814814814814815,25.925925925925927,ROURKELA
2022-10-01,23.333333333333332,26.444444444444443,27.22222222222222,52.111111111111114,84.0,74.66666666666667,73.88888888888889,71.55555555555556,31.055555555555557,36.111111111111114,0.0,132.22222222222223,90.22222222222223,115.11111111111111,133.77777777777777,92.44444444444444,33.22222222222222,173.33333333333334,16.22222222222222,18.77777777777778,18.0,33.611111111111114,ROURKELA
2022-11-01,29.0,32.86666666666667,33.833333333333336,64.76666666666667,107.73333333333333,92.8,91.83333333333333,86.13333333333334,38.7,45.0,0.0,164.33333333333334,112.13333333333334,143.06666666666666,169.06666666666666,118.66666666666667,41.4,216.0,20.7,20.333333333333332,29.466666666666665,41.833333333333336,ROURKELA
2022-12-01,28.928571428571427,32.785714285714285,33.75,64.60714285714286,105.57142857142857,92.57142857142857,93.75,81.96428571428571,39.92857142857143,46.42857142857143,0.0,157.85714285714286,107.71428571428571,137.42857142857142,158.71428571428572,109.5,42.714285714285715,222.85714285714286,21.357142857142858,17.857142857142858,24.535714285714285,24.107142857142858,ROURKELA
2023-01-01,27.96551724137931,31.655172413793103,33.51724137931034,62.37931034482759,100.55172413793103,89.37931034482759,93.10344827586206,79.13793103448276,40.03448275862069,47.37931034482759,0.0,152.41379310344828,104.0,132.68965517241378,147.93103448275863,104.0,42.827586206896555,223.44827586206895,22.24137931034483,14.310344827586206,22.896551724137932,23.275862068965516,ROURKELA
2023-02-01,28.52,32.2,35.32,61.64,99.44,88.32,92.0,73.92,39.56,47.84,0.0,154.56,111.12,129.16,144.92,104.64,42.32,220.28,23.8,13.04,19.6,23.0,ROURKELA
2023-03-01,28.703703703703702,32.77777777777778,36.111111111111114,62.03703703703704,101.37037037037037,88.88888888888889,92.5925925925926,71.81481481481481,39.81481481481482,48.148148148148145,0.0,152.8148148148148,108.81481481481481,129.59259259259258,137.59259259259258,101.92592592592592,42.592592592592595,222.22222222222223,24.11111111111111,13.851851851851851,18.22222222222222,20.037037037037038,ROURKELA
2023-04-01,31.0,36.3448275862069,39.3448275862069,67.41379310344827,119.3103448275862,98.86206896551724,100.0,78.13793103448276,43.0,52.0,0.0,152.55172413793105,103.34482758620689,121.86206896551724,136.27586206896552,104.24137931034483,46.89655172413793,240.0,26.0,18.275862068965516,16.620689655172413,14.862068965517242,ROURKELA
2023-05-01,29.966666666666665,35.766666666666666,38.666666666666664,64.53333333333333,119.03333333333333,97.43333333333334,97.66666666666667,71.3,41.56666666666667,50.266666666666666,0.0,136.6,98.6,108.2,119.06666666666666,96.4,45.43333333333333,232.0,25.133333333333333,18.366666666666667,17.1,20.733333333333334,ROURKELA
2023-06-01,31.0,37.0,40.0,66.0,138.65,105.0,103.0,73.0,43.0,52.0,0.0,135.0,102.0,103.4,114.6,94.0,47.0,240.0,26.0,18.7,18.0,33.75,ROURKELA
2013-03-01,25.0,24.142857142857142,26.285714285714285,51.785714285714285,64.28571428571429,54.142857142857146,76.42857142857143,49.285714285714285,37.785714285714285,34.0,134.28571428571428,108.35714285714286,61.92857142857143,,92.0,63.07142857142857,38.0,187.0,10.0,10.571428571428571,22.0,7.285714285714286,VISAKHAPATNAM
2013-04-01,25.0,26.333333333333332,25.833333333333332,52.05555555555556,65.0,54.55555555555556,75.16666666666667,50.05555555555556,37.388888888888886,34.0,130.27777777777777,108.77777777777777,56.77777777777778,,90.33333333333333,62.333333333333336,37.77777777777778,187.0,10.0,12.666666666666666,21.166666666666668,8.277777777777779,VISAKHAPATNAM
2013-05-01,25.0,25.82608695652174,26.0,54.0,65.0,55.869565217391305,78.91304347826087,53.04347826086956,37.391304347826086,34.0,131.7826086956522,107.43478260869566,56.26086956521739,,93.08695652173913,62.0,40.78260869565217,187.0,10.0,15.782608695652174,20.47826086956522,21.043478260869566,VISAKHAPATNAM
2013-06-01,25.05,24.0,26.0,53.0,65.0,55.0,80.0,54.0,38.95,34.0,132.0,108.0,56.0,,92.0,62.0,44.4,187.0,11.45,15.0,24.05,41.0,VISAKHAPATNAM
2013-07-01,26.0,24.0,26.0,52.0,65.0,55.0,80.0,54.0,38.0,34.0,123.43478260869566,108.0,58.17391304347826,,93.6086956521739,60.869565217391305,44.73913043478261,187.0,12.0,14.73913043478261,30.0,35.91304347826087,VISAKHAPATNAM
2013-08-01,26.0,24.0,26.0,52.0,65.0,55.0,80.0,54.0,38.0,34.0,112.71428571428571,108.0,60.857142857142854,,96.0,60.0,44.0,187.0,12.0,14.571428571428571,33.714285714285715,22.0,VISAKHAPATNAM
2013-09-01,,,,,,,,,,,,,,,,,,,,,,,VISAKHAPATNAM
2013-10-01,25.0,24.0,26.0,52.0,65.0,55.0,80.0,54.0,38.625,34.0,110.0,103.0,62.0,,96.0,60.0,43.125,187.0,12.0,20.0,50.5,41.25,VISAKHAPATNAM
2013-11-01,25.0,24.0,26.0,52.0,65.0,55.0,80.0,54.0,39.0,34.0,110.0,98.0,60.5,,96.0,61.4,43.0,213.0,12.0,31.45,39.85,39.55,VISAKHAPATNAM
2013-12-01,25.0,24.0,26.0,52.0,65.0,55.0,80.0,54.0,39.0,34.0,110.0,98.0,60.0,,96.0,66.65,43.0,213.0,12.0,24.15,29.55,26.0,VISAKHAPATNAM
2014-01-01,25.0,24.0,26.0,52.0,65.0,55.35,80.65,54.0,39.0,34.0,109.65,97.65,60.0,,95.65,65.65,43.0,213.0,12.0,18.45,16.6,11.35,VISAKHAPATNAM
2014-02-01,25.0,24.0,26.0,52.0,65.0,61.578947368421055,88.15789473684211,54.0,39.0,34.0,109.0,97.0,60.0,,95.0,65.0,43.0,213.0,12.0,12.578947368421053,11.473684210526315,8.736842105263158,VISAKHAPATNAM
2014-03-01,25.0,24.0,26.0,49.421052631578945,65.0,66.57894736842105,90.0,54.0,39.0,35.89473684210526,109.0,97.78947368421052,60.78947368421053,,95.78947368421052,65.0,43.0,213.0,12.0,14.31578947368421,12.0,8.421052631578947,VISAKHAPATNAM
2014-04-01,25.0,24.0,26.0,49.0,65.0,67.0,90.0,54.0,39.0,36.0,107.3529411764706,98.0,61.0,,96.0,66.70588235294117,43.0,213.0,12.0,16.11764705882353,12.705882352941176,11.941176470588236,VISAKHAPATNAM
2014-05-01,25.0,24.0,26.0,49.0,65.0,67.0,90.0,54.0,39.0,36.0,96.0,98.0,61.0,,96.0,71.0,43.0,213.0,12.0,22.05,12.0,16.4,VISAKHAPATNAM
2014-06-01,25.0,24.714285714285715,26.0,49.80952380952381,65.0,67.0,90.0,54.0,39.0,36.0,97.61904761904762,98.0,61.0,,96.0,70.33333333333333,43.0,213.0,12.0,20.476190476190474,19.904761904761905,17.61904761904762,VISAKHAPATNAM
2014-07-01,25.0,25.0,26.0,50.0,65.31818181818181,69.4090909090909,92.4090909090909,54.63636363636363,39.0,36.0,98.0,98.0,62.36363636363637,,93.36363636363636,70.0,43.0,213.0,12.0,23.0,28.227272727272727,38.0,VISAKHAPATNAM
2014-08-01,25.0,25.0,26.0,50.0,70.0,76.47058823529412,95.0,60.0,39.0,36.0,98.0,98.0,64.0,,87.58823529411765,69.88235294117646,43.0,213.0,12.0,27.941176470588236,26.764705882352942,43.529411764705884,VISAKHAPATNAM
2014-09-01,25.0,25.0,26.0,50.0,76.42857142857143,84.71428571428571,95.0,62.0,39.0,36.0,98.0,98.0,64.0,,85.0,68.28571428571429,43.0,213.0,12.0,32.0,24.761904761904763,25.142857142857142,VISAKHAPATNAM
2014-10-01,25.0,25.0,26.0,50.0,77.0,85.0,95.0,62.0,39.0,36.0,99.52941176470588,98.0,64.0,,85.0,68.0,42.76470588235294,213.0,12.0,32.0,23.647058823529413,19.176470588235293,VISAKHAPATNAM
2014-11-01,25.0,25.0,26.0,48.666666666666664,77.27777777777777,85.27777777777777,96.61111111111111,62.0,39.0,36.0,100.0,98.0,64.0,,85.0,68.0,41.833333333333336,213.0,12.0,33.72222222222222,24.0,17.0,VISAKHAPATNAM
2014-12-01,25.0,25.0,26.0,48.0,78.0,86.0,100.0,62.0,38.72727272727273,36.0,100.0,98.0,64.0,,85.0,68.0,42.0,213.0,12.0,30.272727272727273,24.0,21.0,VISAKHAPATNAM
2015-01-01,25.0,25.0,26.0,48.0,78.23529411764706,87.52941176470588,101.82352941176471,62.0,36.0,36.0,101.6470588235294,98.0,66.11764705882354,,85.0,68.0,42.0,213.0,12.0,22.941176470588236,24.0,16.58823529411765,VISAKHAPATNAM
2015-02-01,25.0,25.0,26.0,48.21052631578947,79.3157894736842,88.0,107.3157894736842,64.05263157894737,35.78947368421053,36.0,104.0,100.73684210526316,71.47368421052632,,85.0,68.0,43.473684210526315,213.0,12.0,22.0,23.842105263157894,13.473684210526315,VISAKHAPATNAM
2015-03-01,25.0,25.0,26.0,50.0,85.61904761904762,88.85714285714286,108.0,65.0,35.0,36.0,104.0,102.0,72.0,,84.71428571428571,67.23809523809524,44.0,213.0,12.0,22.0,25.0,13.142857142857142,VISAKHAPATNAM
2015-04-01,25.0,25.0,26.0,50.421052631578945,88.42105263157895,90.89473684210526,109.89473684210526,65.0,33.10526315789474,36.0,104.0,102.0,72.0,,84.0,67.0,44.0,213.0,12.0,20.210526315789473,22.63157894736842,16.42105263157895,VISAKHAPATNAM
2015-05-01,25.65,25.0,26.0,55.6,97.0,99.4,110.0,65.0,31.45,36.0,105.95,102.0,72.0,,84.0,67.0,44.0,213.0,12.0,20.0,22.0,22.6,VISAKHAPATNAM
2015-06-01,26.0,25.0,26.0,60.0,101.0909090909091,106.0909090909091,110.0,66.5,31.0,36.0,110.4090909090909,102.0,72.0,,84.0,67.0,44.0,213.0,12.0,20.0,23.545454545454547,27.818181818181817,VISAKHAPATNAM
2015-07-01,26.0,25.0,26.0,62.0,105.82608695652173,109.73913043478261,110.0,68.0,30.82608695652174,36.0,114.73913043478261,102.0,72.0,,84.0,65.17391304347827,44.0,213.0,12.0,20.0,27.52173913043478,30.0,VISAKHAPATNAM
2015-08-01,26.0,25.0,26.0,62.0,112.71428571428571,111.04761904761905,110.0,70.95238095238095,30.0,36.0,115.0,102.0,72.0,,84.57142857142857,64.0,44.0,213.0,12.0,20.0,45.095238095238095,19.142857142857142,VISAKHAPATNAM
2015-09-01,26.0,25.0,26.0,65.6,136.3,125.5,110.1,87.9,29.5,36.0,115.0,102.0,72.0,,86.85,61.5,44.9,213.0,12.0,20.0,52.7,19.0,VISAKHAPATNAM
2015-10-01,26.0,25.0,26.0,70.63157894736842,162.21052631578948,159.89473684210526,114.52631578947368,90.52631578947368,29.42105263157895,36.0,115.0,102.0,72.0,,90.78947368421052,59.63157894736842,46.0,213.0,12.0,20.0,35.73684210526316,23.842105263157894,VISAKHAPATNAM
2015-11-01,26.0,25.0,26.23076923076923,72.0,160.69230769230768,163.03846153846155,117.3076923076923,92.0,30.0,36.0,114.11538461538461,105.5,78.92307692307692,,91.6923076923077,59.07692307692308,46.0,213.0,12.0,19.46153846153846,31.384615384615383,42.2,VISAKHAPATNAM
2015-12-01,26.36,25.0,27.0,74.33333333333333,154.0,156.0,115.0,92.0,31.555555555555557,36.0,119.29629629629629,108.18518518518519,87.52,,92.81481481481481,59.96296296296296,46.0,213.0,11.916666666666666,16.0,30.0,28.11111111111111,VISAKHAPATNAM
2016-01-01,26.176470588235293,25.0,27.0,75.0,154.0,156.0,115.0,92.0,32.0,36.0,122.3529411764706,112.25,90.0,,94.0,60.64705882352941,46.0,213.0,12.0,16.0,28.235294117647058,23.764705882352942,VISAKHAPATNAM
2016-02-01,26.0,25.0,27.0,74.18181818181819,153.63636363636363,155.8181818181818,115.0,92.0,32.0,36.18181818181818,116.63636363636364,112.0,90.0,,94.0,60.45454545454545,46.0,213.0,12.0,16.272727272727273,21.0,14.318181818181818,VISAKHAPATNAM
2016-03-01,26.0,25.0,27.0,72.0,145.64,150.0,115.0,92.0,32.0,38.0,115.34615384615384,112.1923076923077,90.0,,94.0,59.76923076923077,46.0,213.0,12.0,17.28,20.0,12.653846153846153,VISAKHAPATNAM
2016-04-01,26.0,25.0,27.0,72.0,146.0,152.11764705882354,115.0,92.0,33.0,38.0,114.94117647058823,112.0,90.0,,93.76470588235294,59.0,46.0,213.0,12.117647058823529,18.235294117647058,19.764705882352942,13.823529411764707,VISAKHAPATNAM
2016-05-01,26.0,25.0,27.05263157894737,72.44444444444444,146.0,168.58823529411765,115.0,92.0,36.888888888888886,38.0,118.33333333333333,112.0,90.0,,91.0,67.55555555555556,46.0,213.0,13.0,21.555555555555557,15.666666666666666,35.0,VISAKHAPATNAM
2016-06-01,28.115384615384617,25.846153846153847,26.76923076923077,77.46153846153847,138.92307692307693,165.69565217391303,108.08695652173913,89.25,38.92307692307692,38.0,118.86363636363636,114.0,88.4,,87.95652173913044,68.21739130434783,46.5,216.52173913043478,12.125,21.653846153846153,15.0,41.11538461538461,VISAKHAPATNAM
2016-07-01,31.0,27.1,27.9,98.82758620689656,130.375,148.07407407407408,88.33333333333333,80.0,41.0,38.0,127.53571428571429,124.3913043478261,73.0,,84.3157894736842,64.78947368421052,46.0,240.0,9.296296296296296,21.233333333333334,15.1,27.533333333333335,VISAKHAPATNAM
2016-08-01,31.0,27.774193548387096,27.225806451612904,109.07407407407408,115.72727272727273,137.1153846153846,83.12,78.55555555555556,41.0,38.064516129032256,118.0,112.25806451612904,59.903225806451616,,80.7741935483871,62.206896551724135,42.67741935483871,240.0,9.0,20.233333333333334,14.0,14.448275862068966,VISAKHAPATNAM
2016-09-01,31.0,28.4,27.2,105.0,102.2,129.4,77.0,77.8,41.2,38.0,117.8,111.0,63.4,,80.0,67.66666666666667,42.0,240.0,9.2,19.833333333333332,13.666666666666666,14.5,VISAKHAPATNAM
2016-10-01,31.0,30.0,28.0,125.33333333333333,100.0,110.66666666666667,74.8,77.0,42.0,38.266666666666666,114.56666666666666,110.96666666666667,64.63333333333334,,80.0,67.43333333333334,42.0,240.0,10.0,18.466666666666665,12.333333333333334,16.066666666666666,VISAKHAPATNAM
2016-11-01,31.0,30.551724137931036,28.551724137931036,129.9655172413793,95.24137931034483,100.44827586206897,73.89655172413794,74.79310344827586,42.0,40.0,111.89655172413794,111.0,63.0,,80.0,65.0,42.0,240.0,10.0,16.724137931034484,15.0,12.758620689655173,VISAKHAPATNAM
2016-12-01,31.0,31.0,30.466666666666665,130.6,85.66666666666667,94.83333333333333,71.0,71.4,41.53333333333333,40.63333333333333,108.63333333333334,111.0,64.26666666666667,,80.6,66.73333333333333,40.1,240.0,10.0,10.833333333333334,14.666666666666666,11.0,VISAKHAPATNAM
2017-01-01,31.0,31.0,30.0,107.57142857142857,73.25806451612904,90.16129032258064,69.58064516129032,69.0,42.96774193548387,41.0,109.0,111.0,65.25806451612904,,81.0,68.2258064516129,39.70967741935484,247.09677419354838,10.709677419354838,10.838709677419354,14.64516129032258,10.35483870967742,VISAKHAPATNAM
2017-02-01,31.0,30.928571428571427,29.142857142857142,89.85714285714286,70.0,87.21428571428571,69.0,69.0,44.785714285714285,41.035714285714285,109.0,111.0,65.67857142857143,,81.0,68.96428571428571,42.142857142857146,250.0,10.607142857142858,9.214285714285714,13.142857142857142,11.142857142857142,VISAKHAPATNAM
2017-03-01,31.0,29.0,27.2,75.53333333333333,65.0,83.0,69.53333333333333,61.0,45.0,41.6,113.33333333333333,110.96666666666667,65.16666666666667,,81.0,67.76666666666667,45.0,250.0,10.6,9.833333333333334,13.333333333333334,14.066666666666666,VISAKHAPATNAM
2017-04-01,31.0,29.0,27.0,81.66666666666667,65.66666666666667,82.66666666666667,74.83333333333333,61.0,45.0,43.333333333333336,116.5,111.0,65.0,,79.9,64.16666666666667,45.0,250.0,10.666666666666666,10.9,12.766666666666667,15.2,VISAKHAPATNAM
2017-05-01,31.903225806451612,29.0,26.258064516129032,81.19354838709677,63.54838709677419,80.09677419354838,74.87096774193549,61.0,44.74193548387097,43.0,118.90322580645162,111.0,63.54838709677419,,77.58064516129032,62.74193548387097,44.483870967741936,250.0,11.0,12.096774193548388,12.0,13.35483870967742,VISAKHAPATNAM
2017-06-01,32.0,29.0,26.0,81.0,60.166666666666664,78.33333333333333,73.0,61.0,44.0,43.0,119.0,111.0,62.166666666666664,,77.0,63.0,43.0,250.0,11.0,12.0,14.0,26.551724137931036,VISAKHAPATNAM
2017-07-01,32.38709677419355,26.806451612903224,26.0,78.09677419354838,58.41935483870968,77.80645161290323,69.61290322580645,53.774193548387096,44.903225806451616,43.0,110.41935483870968,103.7741935483871,62.0,,77.0,61.70967741935484,43.0,231.8,11.0,11.32258064516129,14.03225806451613,63.193548387096776,VISAKHAPATNAM
2017-08-01,33.0,26.0,26.0,77.73333333333333,58.733333333333334,75.9,69.0,53.0,45.0,43.0,104.4,103.0,62.0,,76.76666666666667,61.3,43.0,208.0,11.0,12.0,27.866666666666667,45.333333333333336,VISAKHAPATNAM
