Date,City,Price,Type
2020-10-27,Chennai,75.95,Diesel
2020-10-28,Chennai,75.95,Diesel
2020-10-29,Chennai,75.95,Diesel
2020-10-30,Chennai,75.95,Diesel
2020-10-31,Chennai,75.95,Diesel
2020-11-01,Chennai,75.95,Diesel
2020-11-02,Chennai,75.95,Diesel
2020-11-03,Chennai,75.95,Diesel
2020-11-04,Chennai,75.95,Diesel
2020-11-05,Chennai,75.95,Diesel
2020-11-06,Chennai,75.95,Diesel
2020-11-07,Chennai,75.95,Diesel
2020-11-08,Chennai,75.95,Diesel
2020-11-09,Chennai,75.95,Diesel
2020-11-10,Chennai,75.95,Diesel
2020-11-11,Chennai,75.95,Diesel
2020-11-12,Chennai,75.95,Diesel
2020-11-13,Chennai,75.95,Diesel
2020-11-14,Chennai,75.95,Diesel
2020-11-15,Chennai,75.95,Diesel
2020-11-16,Chennai,75.95,Diesel
2020-11-17,Chennai,75.95,Diesel
2020-11-18,Chennai,75.95,Diesel
2020-11-19,Chennai,75.95,Diesel
2020-11-20,Chennai,76.17,Diesel
2020-11-21,Chennai,76.37,Diesel
2020-11-22,Chennai,76.55,Diesel
2020-11-23,Chennai,76.72,Diesel
2020-11-24,Chennai,76.88,Diesel
2020-11-25,Chennai,76.88,Diesel
2020-11-26,Chennai,77.08,Diesel
2020-11-27,Chennai,77.3,Diesel
2020-11-28,Chennai,77.56,Diesel
2020-11-29,Chennai,77.84,Diesel
2020-11-30,Chennai,77.84,Diesel
2020-12-01,Chennai,77.84,Diesel
2020-12-02,Chennai,78.06,Diesel
2020-12-03,Chennai,78.24,Diesel
2020-12-04,Chennai,78.45,Diesel
2020-12-05,Chennai,78.69,Diesel
2020-12-06,Chennai,78.97,Diesel
2020-12-07,Chennai,79.21,Diesel
2020-12-08,Chennai,79.21,Diesel
2020-12-09,Chennai,79.21,Diesel
2020-12-10,Chennai,79.21,Diesel
2020-12-11,Chennai,79.21,Diesel
2020-12-12,Chennai,79.21,Diesel
2020-12-13,Chennai,79.21,Diesel
2020-12-14,Chennai,79.21,Diesel
2020-12-15,Chennai,79.21,Diesel
2020-12-16,Chennai,79.21,Diesel
2020-12-17,Chennai,79.21,Diesel
2020-12-18,Chennai,79.21,Diesel
2020-12-19,Chennai,79.21,Diesel
2020-12-20,Chennai,79.21,Diesel
2020-12-21,Chennai,79.21,Diesel
2020-12-22,Chennai,79.21,Diesel
2020-12-23,Chennai,79.21,Diesel
2020-12-24,Chennai,79.21,Diesel
2020-12-25,Chennai,79.21,Diesel
2020-12-26,Chennai,79.21,Diesel
2020-12-27,Chennai,79.21,Diesel
2020-12-28,Chennai,79.21,Diesel
2020-12-29,Chennai,79.21,Diesel
2020-12-30,Chennai,79.21,Diesel
2020-12-31,Chennai,79.21,Diesel
2021-01-01,Chennai,79.21,Diesel
2021-01-02,Chennai,79.21,Diesel
2021-01-03,Chennai,79.21,Diesel
2021-01-04,Chennai,79.21,Diesel
2021-01-05,Chennai,79.21,Diesel
2021-01-06,Chennai,79.46,Diesel
2021-01-07,Chennai,79.72,Diesel
2021-01-08,Chennai,79.72,Diesel
2021-01-09,Chennai,79.72,Diesel
2021-01-10,Chennai,79.72,Diesel
2021-01-11,Chennai,79.72,Diesel
2021-01-12,Chennai,79.72,Diesel
2021-01-13,Chennai,79.95,Diesel
2021-01-14,Chennai,80.19,Diesel
2021-01-15,Chennai,80.19,Diesel
2021-01-16,Chennai,80.19,Diesel
2021-01-17,Chennai,80.19,Diesel
2021-01-18,Chennai,80.43,Diesel
2021-01-19,Chennai,80.67,Diesel
2021-01-20,Chennai,80.67,Diesel
2021-01-21,Chennai,80.67,Diesel
2021-01-22,Chennai,80.9,Diesel
2021-01-23,Chennai,81.14,Diesel
2021-01-24,Chennai,81.14,Diesel
2021-01-25,Chennai,81.14,Diesel
2021-01-26,Chennai,81.47,Diesel
2021-01-27,Chennai,81.71,Diesel
2021-01-28,Chennai,81.71,Diesel
2021-01-29,Chennai,81.71,Diesel
2021-01-30,Chennai,81.71,Diesel
2021-01-31,Chennai,81.71,Diesel
2021-02-01,Chennai,81.71,Diesel
2021-02-02,Chennai,81.71,Diesel
2021-02-03,Chennai,81.71,Diesel
2021-02-04,Chennai,82.04,Diesel
2021-02-05,Chennai,82.33,Diesel
2021-02-06,Chennai,82.33,Diesel
2021-02-07,Chennai,82.33,Diesel
2021-02-08,Chennai,82.33,Diesel
2021-02-09,Chennai,82.66,Diesel
2021-02-10,Chennai,82.9,Diesel
2021-02-11,Chennai,83.18,Diesel
2021-02-12,Chennai,83.52,Diesel
2021-02-13,Chennai,83.86,Diesel
2021-02-14,Chennai,84.16,Diesel
2021-02-15,Chennai,84.44,Diesel
2021-02-16,Chennai,84.77,Diesel
2021-02-17,Chennai,85.01,Diesel
2021-02-18,Chennai,85.31,Diesel
2021-02-19,Chennai,85.63,Diesel
2021-02-20,Chennai,85.98,Diesel
2021-02-21,Chennai,85.98,Diesel
2021-02-22,Chennai,85.98,Diesel
2021-02-23,Chennai,86.31,Diesel
2021-02-24,Chennai,86.31,Diesel
2021-02-25,Chennai,86.31,Diesel
2021-02-26,Chennai,86.31,Diesel
2021-02-27,Chennai,86.45,Diesel
2021-02-28,Chennai,86.45,Diesel
2021-03-01,Chennai,86.45,Diesel
2021-03-02,Chennai,86.45,Diesel
2021-03-03,Chennai,86.45,Diesel
2021-03-04,Chennai,86.45,Diesel
2021-03-05,Chennai,86.45,Diesel
2021-03-06,Chennai,86.45,Diesel
2021-03-07,Chennai,86.45,Diesel
2021-03-08,Chennai,86.45,Diesel
2021-03-09,Chennai,86.45,Diesel
2021-03-10,Chennai,86.45,Diesel
2021-03-11,Chennai,86.45,Diesel
2021-03-12,Chennai,86.45,Diesel
2021-03-13,Chennai,86.45,Diesel
2021-03-14,Chennai,86.45,Diesel
2021-03-15,Chennai,86.45,Diesel
2021-03-16,Chennai,86.45,Diesel
2021-03-17,Chennai,86.45,Diesel
2021-03-18,Chennai,86.45,Diesel
2021-03-19,Chennai,86.45,Diesel
2021-03-20,Chennai,86.45,Diesel
2021-03-21,Chennai,86.45,Diesel
2021-03-22,Chennai,86.45,Diesel
2021-03-23,Chennai,86.45,Diesel
2021-03-24,Chennai,86.29,Diesel
2021-03-25,Chennai,86.1,Diesel
2021-03-26,Chennai,86.1,Diesel
2021-03-27,Chennai,86.1,Diesel
2021-03-28,Chennai,86.1,Diesel
2021-03-29,Chennai,86.1,Diesel
2021-03-30,Chennai,85.88,Diesel
2021-03-31,Chennai,85.88,Diesel
2021-04-01,Chennai,85.88,Diesel
2021-04-02,Chennai,85.88,Diesel
2021-04-03,Chennai,85.88,Diesel
2021-04-04,Chennai,85.88,Diesel
2021-04-05,Chennai,85.88,Diesel
2021-04-06,Chennai,85.88,Diesel
2021-04-07,Chennai,85.88,Diesel
2021-04-08,Chennai,85.88,Diesel
2021-04-09,Chennai,85.88,Diesel
2021-04-10,Chennai,85.88,Diesel
2021-04-11,Chennai,85.88,Diesel
2021-04-12,Chennai,85.88,Diesel
2021-04-13,Chennai,85.88,Diesel
2021-04-14,Chennai,85.88,Diesel
2021-04-15,Chennai,85.75,Diesel
2021-04-16,Chennai,85.75,Diesel
2021-04-17,Chennai,85.75,Diesel
2021-04-18,Chennai,85.75,Diesel
2021-04-19,Chennai,85.75,Diesel
2021-04-20,Chennai,85.75,Diesel
2021-04-21,Chennai,85.75,Diesel
2021-04-22,Chennai,85.75,Diesel
2021-04-23,Chennai,85.75,Diesel
2021-04-24,Chennai,85.75,Diesel
2021-04-25,Chennai,85.75,Diesel
2021-04-26,Chennai,85.75,Diesel
2021-04-27,Chennai,85.75,Diesel
2021-04-28,Chennai,85.75,Diesel
2021-04-29,Chennai,85.75,Diesel
2021-04-30,Chennai,85.75,Diesel
2021-05-01,Chennai,85.75,Diesel
2021-05-02,Chennai,85.75,Diesel
2021-05-03,Chennai,85.75,Diesel
2021-05-04,Chennai,85.9,Diesel
2021-05-05,Chennai,86.09,Diesel
2021-05-06,Chennai,86.35,Diesel
2021-05-07,Chennai,86.65,Diesel
2021-05-08,Chennai,86.65,Diesel
2021-05-09,Chennai,86.65,Diesel
2021-05-10,Chennai,86.96,Diesel
2021-05-11,Chennai,87.25,Diesel
2021-05-12,Chennai,87.49,Diesel
2021-05-13,Chennai,87.49,Diesel
2021-05-14,Chennai,87.81,Diesel
2021-05-15,Chennai,87.81,Diesel
2021-05-16,Chennai,88.07,Diesel
2021-05-17,Chennai,88.07,Diesel
2021-05-18,Chennai,88.34,Diesel
2021-05-19,Chennai,88.34,Diesel
2021-05-20,Chennai,88.34,Diesel
2021-05-21,Chennai,88.62,Diesel
2021-05-22,Chennai,88.62,Diesel
2021-05-23,Chennai,88.87,Diesel
2021-05-24,Chennai,88.87,Diesel
2021-05-25,Chennai,89.11,Diesel
2021-05-26,Chennai,89.11,Diesel
2021-05-27,Chennai,89.39,Diesel
2021-05-28,Chennai,89.39,Diesel
2021-05-29,Chennai,89.65,Diesel
2021-05-30,Chennai,89.65,Diesel
2021-05-31,Chennai,89.9,Diesel
2021-06-01,Chennai,90.12,Diesel
2021-06-02,Chennai,90.12,Diesel
2021-06-03,Chennai,90.12,Diesel
2021-06-04,Chennai,90.38,Diesel
2021-06-05,Chennai,90.38,Diesel
2021-06-06,Chennai,90.66,Diesel
2021-06-07,Chennai,90.92,Diesel
2021-06-08,Chennai,90.92,Diesel
2021-06-09,Chennai,91.15,Diesel
2021-06-10,Chennai,91.15,Diesel
2021-06-11,Chennai,91.42,Diesel
2021-06-12,Chennai,91.64,Diesel
2021-06-13,Chennai,91.64,Diesel
2021-06-14,Chennai,91.92,Diesel
2021-06-15,Chennai,91.92,Diesel
2021-06-16,Chennai,92.04,Diesel
2021-06-17,Chennai,92.04,Diesel
2021-06-18,Chennai,92.31,Diesel
2021-06-19,Chennai,92.31,Diesel
2021-06-20,Chennai,92.58,Diesel
2021-06-21,Chennai,92.58,Diesel
2021-06-22,Chennai,92.83,Diesel
2021-06-23,Chennai,92.83,Diesel
2021-06-24,Chennai,92.89,Diesel
2021-06-25,Chennai,92.89,Diesel
2021-06-26,Chennai,93.23,Diesel
2021-06-27,Chennai,93.46,Diesel
2021-06-28,Chennai,93.46,Diesel
2021-06-29,Chennai,93.72,Diesel
2021-06-30,Chennai,93.72,Diesel
2021-07-01,Chennai,93.72,Diesel
2021-07-02,Chennai,93.72,Diesel
2021-07-03,Chennai,93.72,Diesel
2021-07-04,Chennai,93.91,Diesel
2021-07-05,Chennai,93.91,Diesel
2021-07-06,Chennai,93.91,Diesel
2021-07-07,Chennai,94.06,Diesel
2021-07-08,Chennai,94.15,Diesel
2021-07-09,Chennai,94.15,Diesel
2021-07-10,Chennai,94.39,Diesel
2021-07-11,Chennai,94.39,Diesel
2021-07-12,Chennai,94.24,Diesel
2021-07-13,Chennai,94.24,Diesel
2021-07-14,Chennai,94.24,Diesel
2021-07-15,Chennai,94.39,Diesel
2021-07-16,Chennai,94.39,Diesel
2021-07-17,Chennai,94.39,Diesel
2021-07-18,Chennai,94.39,Diesel
2021-07-19,Chennai,94.39,Diesel
2021-07-20,Chennai,94.39,Diesel
2021-07-21,Chennai,94.39,Diesel
2021-07-22,Chennai,94.39,Diesel
2021-07-23,Chennai,94.39,Diesel
2021-07-24,Chennai,94.39,Diesel
2021-07-25,Chennai,94.39,Diesel
2021-07-26,Chennai,94.39,Diesel
2021-07-27,Chennai,94.39,Diesel
2021-07-28,Chennai,94.39,Diesel
2021-07-29,Chennai,94.39,Diesel
2021-07-30,Chennai,94.39,Diesel
2021-07-31,Chennai,94.39,Diesel
2021-08-01,Chennai,94.39,Diesel
2021-08-02,Chennai,94.39,Diesel
2021-08-03,Chennai,94.39,Diesel
2021-08-04,Chennai,94.39,Diesel
2021-08-05,Chennai,94.39,Diesel
2021-08-06,Chennai,94.39,Diesel
2021-08-07,Chennai,94.39,Diesel
2021-08-08,Chennai,94.39,Diesel
2021-08-09,Chennai,94.39,Diesel
2021-08-10,Chennai,94.39,Diesel
2021-08-11,Chennai,94.39,Diesel
2021-08-12,Chennai,94.39,Diesel
2021-08-13,Chennai,94.39,Diesel
2021-08-14,Chennai,94.39,Diesel
2021-08-15,Chennai,94.39,Diesel
2021-08-16,Chennai,94.39,Diesel
2021-08-17,Chennai,94.39,Diesel
2021-08-18,Chennai,94.2,Diesel
2021-08-19,Chennai,94.02,Diesel
2021-08-20,Chennai,93.84,Diesel
2021-08-21,Chennai,93.84,Diesel
2021-08-22,Chennai,93.66,Diesel
2021-08-23,Chennai,93.66,Diesel
2021-08-24,Chennai,93.52,Diesel
2021-08-25,Chennai,93.52,Diesel
2021-08-26,Chennai,93.52,Diesel
2021-08-27,Chennai,93.52,Diesel
2021-08-28,Chennai,93.52,Diesel
2021-08-29,Chennai,93.52,Diesel
2021-08-30,Chennai,93.52,Diesel
2021-08-31,Chennai,93.52,Diesel
2021-09-01,Chennai,93.38,Diesel
2021-09-02,Chennai,93.38,Diesel
2021-09-03,Chennai,93.38,Diesel
2021-09-04,Chennai,93.38,Diesel
2021-09-05,Chennai,93.26,Diesel
2021-09-06,Chennai,93.26,Diesel
2021-09-07,Chennai,93.26,Diesel
2021-09-08,Chennai,93.26,Diesel
2021-09-09,Chennai,93.26,Diesel
2021-09-10,Chennai,93.26,Diesel
2021-09-11,Chennai,93.26,Diesel
2021-09-12,Chennai,93.26,Diesel
2021-09-13,Chennai,93.26,Diesel
2021-09-14,Chennai,93.26,Diesel
2021-09-15,Chennai,93.26,Diesel
2021-09-16,Chennai,93.26,Diesel
2021-09-17,Chennai,93.26,Diesel
2021-09-18,Chennai,93.26,Diesel
2021-09-19,Chennai,93.26,Diesel
2021-09-20,Chennai,93.26,Diesel
2021-09-21,Chennai,93.26,Diesel
2021-09-22,Chennai,93.26,Diesel
2021-09-23,Chennai,93.26,Diesel
2021-09-24,Chennai,93.46,Diesel
2021-09-25,Chennai,93.46,Diesel
2021-09-26,Chennai,93.69,Diesel
2021-09-27,Chennai,93.93,Diesel
2021-09-28,Chennai,94.17,Diesel
2021-09-29,Chennai,94.17,Diesel
2021-09-30,Chennai,94.45,Diesel
2021-10-01,Chennai,94.74,Diesel
2021-10-02,Chennai,95.02,Diesel
2021-10-03,Chennai,95.31,Diesel
2021-10-04,Chennai,95.31,Diesel
2021-10-05,Chennai,95.59,Diesel
2021-10-06,Chennai,95.93,Diesel
2021-10-07,Chennai,96.26,Diesel
2021-10-08,Chennai,96.6,Diesel
2021-10-09,Chennai,96.93,Diesel
2021-10-10,Chennai,97.26,Diesel
2021-10-11,Chennai,97.59,Diesel
2021-10-12,Chennai,97.59,Diesel
2021-10-13,Chennai,97.59,Diesel
2021-10-14,Chennai,97.93,Diesel
2021-10-15,Chennai,98.26,Diesel
2021-10-16,Chennai,98.59,Diesel
2021-10-17,Chennai,98.92,Diesel
2021-10-18,Chennai,98.92,Diesel
2021-10-19,Chennai,98.92,Diesel
2021-10-20,Chennai,99.26,Diesel
2021-10-21,Chennai,99.59,Diesel
2021-10-22,Chennai,99.92,Diesel
2021-10-23,Chennai,100.25,Diesel
2021-10-24,Chennai,100.59,Diesel
2021-10-25,Chennai,100.59,Diesel
2021-10-26,Chennai,100.59,Diesel
2021-10-27,Chennai,100.92,Diesel
2021-10-28,Chennai,101.25,Diesel
2021-10-29,Chennai,101.59,Diesel
2021-10-30,Chennai,101.92,Diesel
2021-10-31,Chennai,102.25,Diesel
2021-11-01,Chennai,102.59,Diesel
2021-11-02,Chennai,102.59,Diesel
2021-11-03,Chennai,102.59,Diesel
2021-11-04,Chennai,91.43,Diesel
2021-11-05,Chennai,91.43,Diesel
2021-11-06,Chennai,91.43,Diesel
2021-11-07,Chennai,91.43,Diesel
2021-11-08,Chennai,91.43,Diesel
2021-11-09,Chennai,91.43,Diesel
2021-11-10,Chennai,91.43,Diesel
2021-11-11,Chennai,91.43,Diesel
2021-11-12,Chennai,91.43,Diesel
2021-11-13,Chennai,91.43,Diesel
2021-11-14,Chennai,91.43,Diesel
2021-11-15,Chennai,91.43,Diesel
2021-11-16,Chennai,91.43,Diesel
2021-11-17,Chennai,91.43,Diesel
2021-11-18,Chennai,91.43,Diesel
2021-11-19,Chennai,91.43,Diesel
2021-11-20,Chennai,91.43,Diesel
2021-11-21,Chennai,91.43,Diesel
2021-11-22,Chennai,91.43,Diesel
2021-11-23,Chennai,91.43,Diesel
2021-11-24,Chennai,91.43,Diesel
2021-11-25,Chennai,91.43,Diesel
2021-11-26,Chennai,91.43,Diesel
2021-11-27,Chennai,91.43,Diesel
2021-11-28,Chennai,91.43,Diesel
2021-11-29,Chennai,91.43,Diesel
2021-11-30,Chennai,91.43,Diesel
2021-12-01,Chennai,91.43,Diesel
2021-12-02,Chennai,91.43,Diesel
2021-12-03,Chennai,91.43,Diesel
2021-12-04,Chennai,91.43,Diesel
2021-12-05,Chennai,91.43,Diesel
2021-12-06,Chennai,91.43,Diesel
2021-12-07,Chennai,91.43,Diesel
2021-12-08,Chennai,91.43,Diesel
2021-12-09,Chennai,91.43,Diesel
2021-12-10,Chennai,91.43,Diesel
2021-12-11,Chennai,91.43,Diesel
2021-12-12,Chennai,91.43,Diesel
2021-12-13,Chennai,91.43,Diesel
2021-12-14,Chennai,91.43,Diesel
2021-12-15,Chennai,91.43,Diesel
2021-12-16,Chennai,91.43,Diesel
2021-12-17,Chennai,91.43,Diesel
2021-12-18,Chennai,91.43,Diesel
2021-12-19,Chennai,91.43,Diesel
2021-12-20,Chennai,91.43,Diesel
2021-12-21,Chennai,91.43,Diesel
2021-12-22,Chennai,91.43,Diesel
2021-12-23,Chennai,91.43,Diesel
2021-12-24,Chennai,91.43,Diesel
2021-12-25,Chennai,91.43,Diesel
2021-12-26,Chennai,91.43,Diesel
2021-12-27,Chennai,91.43,Diesel
2021-12-28,Chennai,91.43,Diesel
2021-12-29,Chennai,91.43,Diesel
2021-12-30,Chennai,91.43,Diesel
2021-12-31,Chennai,91.43,Diesel
2022-01-01,Chennai,91.43,Diesel
2022-01-02,Chennai,91.43,Diesel
2022-01-03,Chennai,91.43,Diesel
2022-01-04,Chennai,91.43,Diesel
2022-01-05,Chennai,91.43,Diesel
2022-01-06,Chennai,91.43,Diesel
2022-01-07,Chennai,91.43,Diesel
2022-01-08,Chennai,91.43,Diesel
2022-01-09,Chennai,91.43,Diesel
2022-01-10,Chennai,91.43,Diesel
2022-01-11,Chennai,91.43,Diesel
2022-01-12,Chennai,91.43,Diesel
2022-01-13,Chennai,91.43,Diesel
2022-01-14,Chennai,91.43,Diesel
2022-01-15,Chennai,91.43,Diesel
2022-01-16,Chennai,91.43,Diesel
2022-01-17,Chennai,91.43,Diesel
2022-01-18,Chennai,91.43,Diesel
2022-01-19,Chennai,91.43,Diesel
2022-01-20,Chennai,91.43,Diesel
2022-01-21,Chennai,91.43,Diesel
2022-01-22,Chennai,91.43,Diesel
2022-01-23,Chennai,91.43,Diesel
2022-01-24,Chennai,91.43,Diesel
2022-01-25,Chennai,91.43,Diesel
2022-01-26,Chennai,91.43,Diesel
2022-01-27,Chennai,91.43,Diesel
2022-01-28,Chennai,91.43,Diesel
2022-01-29,Chennai,91.43,Diesel
2022-01-30,Chennai,91.43,Diesel
2022-01-31,Chennai,91.43,Diesel
2022-02-01,Chennai,91.43,Diesel
2022-02-02,Chennai,91.43,Diesel
2022-02-03,Chennai,91.43,Diesel
2022-02-04,Chennai,91.43,Diesel
2022-02-05,Chennai,91.43,Diesel
2022-02-06,Chennai,91.43,Diesel
2022-02-07,Chennai,91.43,Diesel
2022-02-08,Chennai,91.43,Diesel
2022-02-09,Chennai,91.43,Diesel
2022-02-10,Chennai,91.43,Diesel
2022-02-11,Chennai,91.43,Diesel
2022-02-12,Chennai,91.43,Diesel
2022-02-13,Chennai,91.43,Diesel
2022-02-14,Chennai,91.43,Diesel
2022-02-15,Chennai,91.43,Diesel
2022-02-16,Chennai,91.43,Diesel
2022-02-17,Chennai,91.43,Diesel
2022-02-18,Chennai,91.43,Diesel
2022-02-19,Chennai,91.43,Diesel
2022-02-20,Chennai,91.43,Diesel
2022-02-21,Chennai,91.43,Diesel
2022-02-22,Chennai,91.43,Diesel
2022-02-23,Chennai,91.43,Diesel
2022-02-24,Chennai,91.43,Diesel
2022-02-25,Chennai,91.43,Diesel
2022-02-26,Chennai,91.43,Diesel
2022-02-27,Chennai,91.43,Diesel
2022-02-28,Chennai,91.43,Diesel
2022-03-01,Chennai,91.43,Diesel
2022-03-02,Chennai,91.43,Diesel
2022-03-03,Chennai,91.43,Diesel
2022-03-04,Chennai,91.43,Diesel
2022-03-05,Chennai,91.43,Diesel
2022-03-06,Chennai,91.43,Diesel
2022-03-07,Chennai,91.43,Diesel
2022-03-08,Chennai,91.43,Diesel
2022-03-09,Chennai,91.43,Diesel
2022-03-10,Chennai,91.43,Diesel
2022-03-11,Chennai,91.43,Diesel
2022-03-12,Chennai,91.43,Diesel
2022-03-13,Chennai,91.43,Diesel
2022-03-14,Chennai,91.43,Diesel
2022-03-15,Chennai,91.43,Diesel
2022-03-16,Chennai,91.43,Diesel
2022-03-17,Chennai,91.43,Diesel
2022-03-18,Chennai,91.43,Diesel
2022-03-19,Chennai,91.43,Diesel
2022-03-20,Chennai,91.43,Diesel
2022-03-21,Chennai,91.43,Diesel
2022-03-22,Chennai,92.19,Diesel
2022-03-23,Chennai,92.95,Diesel
2022-03-24,Chennai,92.95,Diesel
2022-03-25,Chennai,93.71,Diesel
2022-03-26,Chennai,94.47,Diesel
2022-03-27,Chennai,95.0,Diesel
2022-03-28,Chennai,95.33,Diesel
2022-03-29,Chennai,96.0,Diesel
2022-03-30,Chennai,96.76,Diesel
2022-03-31,Chennai,97.52,Diesel
2022-04-01,Chennai,97.52,Diesel
2022-04-02,Chennai,98.28,Diesel
2022-04-03,Chennai,99.04,Diesel
2022-04-04,Chennai,99.42,Diesel
2022-04-05,Chennai,100.18,Diesel
2017-06-16,Delhi,54.49,Diesel
2017-06-17,Delhi,54.32,Diesel
2017-06-18,Delhi,54.14,Diesel
2017-06-19,Delhi,54.01,Diesel
2017-06-20,Delhi,53.96,Diesel
2017-06-21,Delhi,53.96,Diesel
2017-06-22,Delhi,53.94,Diesel
2017-06-23,Delhi,53.85,Diesel
2017-06-24,Delhi,53.76,Diesel
2017-06-25,Delhi,53.61,Diesel
2017-06-26,Delhi,53.53,Diesel
2017-06-27,Delhi,53.53,Diesel
2017-06-28,Delhi,53.53,Diesel
2017-06-29,Delhi,53.53,Diesel
2017-06-30,Delhi,53.46,Diesel
2017-07-01,Delhi,53.33,Diesel
2017-07-02,Delhi,53.36,Diesel
2017-07-03,Delhi,53.47,Diesel
2017-07-04,Delhi,53.44,Diesel
2017-07-05,Delhi,53.44,Diesel
2017-07-06,Delhi,53.61,Diesel
2017-07-07,Delhi,53.82,Diesel
2017-07-08,Delhi,54.06,Diesel
2017-07-09,Delhi,54.32,Diesel
2017-07-10,Delhi,54.55,Diesel
2017-07-11,Delhi,54.74,Diesel
2017-07-12,Delhi,54.74,Diesel
2017-07-13,Delhi,54.7,Diesel
2017-07-14,Delhi,54.66,Diesel
2017-07-15,Delhi,54.85,Diesel
2017-07-16,Delhi,54.93,Diesel
2017-07-17,Delhi,54.99,Diesel
2017-07-18,Delhi,55.04,Diesel
2017-07-19,Delhi,55.04,Diesel
2017-07-20,Delhi,55.05,Diesel
2017-07-21,Delhi,55.02,Diesel
2017-07-22,Delhi,54.95,Diesel
2017-07-23,Delhi,54.93,Diesel
2017-07-24,Delhi,54.94,Diesel
2017-07-25,Delhi,54.95,Diesel
2017-07-26,Delhi,54.95,Diesel
2017-07-27,Delhi,54.94,Diesel
2017-07-28,Delhi,55.03,Diesel
2017-07-29,Delhi,55.19,Diesel
2017-07-30,Delhi,55.31,Diesel
2017-07-31,Delhi,55.5,Diesel
2017-08-01,Delhi,55.58,Diesel
2017-08-02,Delhi,55.64,Diesel
2017-08-03,Delhi,55.85,Diesel
2017-08-04,Delhi,56.1,Diesel
2017-08-05,Delhi,56.33,Diesel
2017-08-06,Delhi,56.54,Diesel
2017-08-07,Delhi,56.61,Diesel
2017-08-08,Delhi,56.72,Diesel
2017-08-09,Delhi,56.78,Diesel
2017-08-10,Delhi,56.81,Diesel
2017-08-11,Delhi,56.98,Diesel
2017-08-12,Delhi,57.15,Diesel
2017-08-13,Delhi,57.24,Diesel
2017-08-14,Delhi,57.25,Diesel
2017-08-15,Delhi,57.3,Diesel
2017-08-16,Delhi,57.36,Diesel
2017-08-17,Delhi,57.39,Diesel
2017-08-18,Delhi,57.28,Diesel
2017-08-19,Delhi,57.19,Diesel
2017-08-20,Delhi,57.07,Diesel
2017-08-21,Delhi,57.01,Diesel
2017-08-22,Delhi,57.05,Diesel
2017-08-23,Delhi,57.05,Diesel
2017-08-24,Delhi,57.06,Diesel
2017-08-25,Delhi,57.02,Diesel
2017-08-26,Delhi,56.97,Diesel
2017-08-27,Delhi,57.03,Diesel
2017-08-28,Delhi,57.03,Diesel
2017-08-29,Delhi,57.02,Diesel
2017-08-30,Delhi,57.01,Diesel
2017-08-31,Delhi,57.05,Diesel
2017-09-01,Delhi,57.13,Diesel
2017-09-02,Delhi,57.21,Diesel
2017-09-03,Delhi,57.28,Diesel
2017-09-04,Delhi,57.38,Diesel
2017-09-05,Delhi,57.46,Diesel
2017-09-06,Delhi,57.46,Diesel
2017-09-07,Delhi,57.59,Diesel
2017-09-08,Delhi,57.78,Diesel
2017-09-09,Delhi,58.06,Diesel
2017-09-10,Delhi,58.37,Diesel
2017-09-11,Delhi,58.62,Diesel
2017-09-12,Delhi,58.72,Diesel
2017-09-13,Delhi,58.72,Diesel
2017-09-14,Delhi,58.74,Diesel
2017-09-15,Delhi,58.8,Diesel
2017-09-16,Delhi,58.84,Diesel
2017-09-17,Delhi,58.88,Diesel
2017-09-18,Delhi,58.91,Diesel
2017-09-19,Delhi,58.85,Diesel
2017-09-20,Delhi,58.79,Diesel
2017-09-21,Delhi,58.69,Diesel
2017-09-22,Delhi,58.69,Diesel
2017-09-23,Delhi,58.69,Diesel
2017-09-24,Delhi,58.72,Diesel
2017-09-25,Delhi,58.72,Diesel
2017-09-26,Delhi,58.68,Diesel
2017-09-27,Delhi,58.68,Diesel
2017-09-28,Delhi,58.7,Diesel
2017-09-29,Delhi,58.78,Diesel
2017-09-30,Delhi,58.86,Diesel
2017-10-01,Delhi,58.92,Diesel
2017-10-02,Delhi,59.07,Diesel
2017-10-03,Delhi,59.14,Diesel
2017-10-04,Delhi,56.89,Diesel
2017-10-05,Delhi,56.9,Diesel
2017-10-06,Delhi,56.95,Diesel
2017-10-07,Delhi,56.94,Diesel
2017-10-08,Delhi,56.96,Diesel
2017-10-09,Delhi,57.0,Diesel
2017-10-10,Delhi,57.0,Diesel
2017-10-11,Delhi,57.03,Diesel
2017-10-12,Delhi,57.01,Diesel
2017-10-13,Delhi,57.01,Diesel
2017-10-14,Delhi,56.98,Diesel
2017-10-15,Delhi,56.94,Diesel
2017-10-16,Delhi,56.91,Diesel
2017-10-17,Delhi,56.87,Diesel
2017-10-18,Delhi,56.87,Diesel
2017-10-19,Delhi,56.95,Diesel
2017-10-20,Delhi,56.98,Diesel
2017-10-21,Delhi,57.01,Diesel
2017-10-22,Delhi,57.1,Diesel
2017-10-23,Delhi,57.12,Diesel
2017-10-24,Delhi,57.12,Diesel
2017-10-25,Delhi,57.15,Diesel
2017-10-26,Delhi,57.21,Diesel
2017-10-27,Delhi,57.28,Diesel
2017-10-28,Delhi,57.43,Diesel
2017-10-29,Delhi,57.51,Diesel
2017-10-30,Delhi,57.64,Diesel
2017-10-31,Delhi,57.7,Diesel
2017-11-01,Delhi,57.73,Diesel
2017-11-02,Delhi,57.83,Diesel
