Date,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Month,Year
2014-09-01,0.0,10.71428571428572,6.798555503218728,-7.454545454545459,14.33331066838921,47.91356184798809,37.184343434343425,24.62121212121211,0.0,0.0,-13.016338500209468,-15.71224051539012,2.1650717703349143,0.0,-17.653674996332335,-19.855371900826434,-8.031643872351834,-15.384615384615385,6.25,65.30110017371162,-57.75401069518716,-10.777992692886318,9,2014
2014-10-01,5.96026490066226,6.326889279437609,7.438016528925617,-3.125,16.81914144968333,34.00817236255573,27.140974967061915,24.177631578947366,0.5555555555555536,0.0,-4.74294813466789,-15.994094488188981,-1.765375854214124,0.0,-15.127309036445336,-10.447761194029848,-10.422343324250672,-15.384615384615385,6.25,46.50872817955112,-52.57757757757757,-60.9479305740988,10,2014
2014-11-01,4.814814814814805,12.177121771217703,12.543554006968648,-5.096839959225274,14.607558139534893,19.35664112388251,24.345549738219894,29.052204285849136,3.0303030303030276,37.037037037037045,-2.4197530864197514,-16.535433070866144,0.7623888182973326,0.0,-13.728632478632473,-14.969135802469136,-14.721723518850983,-7.1111111111111125,6.25,-4.523533950617287,-55.8714232627276,-52.73199023199023,11,2014
2014-12-01,-1.0133646644147398,3.2258064516129004,6.434782608695655,-8.41121495327103,19.254341164453525,13.531353135313529,24.636778746367803,36.2862010221465,2.965631929046575,37.037037037037045,-2.770562770562768,-16.535433070866144,6.3245697392039,0.0,-9.38166311300639,-17.85714285714286,6.117889671764898,0.0,6.25,14.926558157999214,-15.39153915391539,-1.2658227848101222,12,2014
2015-01-01,-5.555555555555558,3.2258064516129004,6.617647058823528,-4.87528344671202,16.939443535188236,18.037974683544288,25.96795727636849,52.40174672489084,3.125,37.037037037037045,0.5661513752258651,-16.11857341361741,6.363636363636371,0.0,-7.360781327001487,-11.587930508991173,-0.6833712984054663,0.0,1.403508771929829,30.8970099667774,27.491408934707916,88.53503184713377,1,2015
2015-02-01,-0.6249999999999978,0.6451612903225712,2.9819129868013716,5.572139303482571,19.729729729729726,17.33766233766234,15.81151832460732,58.89212827988337,4.120443740095081,37.037037037037045,5.263157894736836,-10.314960629921256,5.117647058823516,0.0,-6.7524115755627,-11.939218523878425,-5.749293119698395,0.0,0.0,23.97476340694005,50.34722222222221,40.44943820224718,2,2015
2015-03-01,-2.9761904761904767,0.15698587127157548,-6.25,10.76190476190475,23.55555555555555,17.743403093721575,9.625582516471166,33.476764199655776,0.1691143747218682,37.037037037037045,5.42718968296616,-12.598425196850393,2.2071253149618775,0.0,-2.088174241720109,-18.400000000000006,-13.297394429469911,-3.1446540880503138,0.0,4.248030147310722,31.356693620844567,26.994047619047624,3,2015
2015-04-01,-6.25,0.0,-6.25,11.222222222222221,25.64745196324143,19.503826867247298,9.55555555555556,6.900145924536183,-12.408759124087588,37.037037037037045,7.690645927846185,-11.301528485409918,3.9939713639788987,0.0,-0.9643916913946504,-18.15196998123827,-7.877169559412545,0.0,0.0,-25.105280207321012,16.451335055986217,-6.9988137603796075,4,2015
2015-05-01,-6.25,1.4814814814814836,-5.555555555555558,30.77777777777777,51.92901234567901,44.156752974107775,15.833333333333321,6.44444444444443,-14.149443561208264,37.037037037037045,12.844036697247718,-9.4488188976378,6.002554278416361,0.0,0.6953223767383054,-16.58536585365853,-2.188940092165903,0.0,0.0,-18.31683168316831,16.447368421052634,58.84146341463414,5,2015
2015-06-01,-6.25,6.666666666666665,-3.125,39.917695473251015,58.90151515151514,41.312533620225935,14.074757729580067,26.66666666666666,-13.101604278074863,37.037037037037045,20.882088208820893,10.205831903945107,8.96309314586996,0.0,2.298850574712641,-10.67253472699765,-4.909090909090907,0.0,0.0,-15.487497577049824,20.4040404040404,55.92635212888377,6,2015
2015-07-01,-6.818181818181824,6.666666666666665,-4.829545454545459,52.224371373307555,60.35353535353536,39.02308105206656,19.16461916461918,21.068427370948385,-16.577540106951872,37.037037037037045,23.78774016468437,9.936305732484074,8.829787234042552,0.0,2.298850574712641,-10.195530726256985,-6.396396396396398,0.0,3.208556149732633,-22.037037037037045,4.821150855365475,-42.984189723320156,7,2015
2015-08-01,-12.5,3.7454545454545407,-5.102040816326525,53.77203290246768,65.94795539033456,35.62421185372004,18.724519510774606,24.057649667405755,-17.499999999999993,37.037037037037045,25.11210762331839,12.90052356020941,6.6242038216560495,0.0,2.5608194622279257,-12.963604852686316,-6.25,0.0,5.882352941176472,-37.58064516129033,62.562499999999986,-68.88888888888889,8,2015
2015-09-01,-12.5,2.8862478777589073,-6.204057630108794,58.67025126667356,77.47844186738031,36.38075036457642,14.936905079080587,26.207006878899385,-10.835913312693501,37.037037037037045,18.549950950197335,12.101910828025474,7.614663634851082,0.0,6.0733072660271725,-10.448976268978715,0.2867279000826173,0.0,5.882352941176472,-35.073123741133195,117.89917832556074,-19.185836444658545,9,2015
2015-10-01,-12.5,7.1770334928229484,-7.692307692307687,53.53480475382002,106.2143310082435,77.11638764270343,27.188437414780473,29.522481700941093,-6.639526994281275,37.037037037037045,19.503534956794976,12.478031634446406,7.826086956521738,0.0,8.23529411764705,-9.999999999999998,-0.7404442665599364,0.0,5.882352941176472,-33.348264277715565,45.313150951256766,90.37336932073774,10,2015
2015-11-01,-8.22816759212518,5.803571428571419,-10.71428571428571,47.15743440233238,90.01721170395871,98.28916318751135,18.9642857142857,24.327409907673967,-5.882352941176472,0.0,21.634615384615373,31.435309973045843,7.007746352008648,0.0,9.243697478991608,-9.53268539475436,-2.857142857142858,0.0,5.882352941176472,-18.68659171922128,99.54285714285716,207.03330411919367,11,2015
2015-12-01,-2.077151335311578,6.481481481481488,-8.932461873638342,51.70068027210883,76.16125844177235,96.33936261843239,11.570604742961098,22.129629629629633,-3.823338816609345,0.0,25.59612149995054,30.51523947750363,1.5888778550148919,0.0,8.583877995642686,-2.995169082125604,-15.316100903145424,0.0,5.882352941176472,-17.53342288748161,30.37037037037036,63.53276353276354,12,2015
2016-01-01,0.0,6.68103448275863,-11.260404280618319,47.63470469771074,74.09811539296831,76.92289914024222,2.5473749611680585,10.438691828870649,7.210031347962387,0.0,20.878548987105106,29.703535863211417,3.103448275862064,0.0,4.779025517708302,-6.806683530821456,3.72904144258146,0.0,5.882352941176472,-18.317871521092254,-4.56362115438238,102.7958993476235,1,2015
